xkm3CrQ 0.00000000 -1844.07324048 -68.6230417778 48 24 24 1.95964590 1.98222638 1.98981041 2.01414848 2.39251571 2.41035101 2.41555143 2.42018138 2.42019911 2.42577539 2.42786664 2.42914633 2.43507433 2.44299516 2.44344439 2.44826630 2.45057765 2.45112219 2.46052027 2.46231952 2.47700129 2.48108164 2.49473576 2.49615560 60 1.42588902 1.44907588 1.40919088 1.43292227 1.43020218 1.45154585 1.41305420 1.42489299 1.38611983 1.37580469 1.44364955 1.43962636 1.44406130 1.38178635 1.42913107 1.35445650 1.42480553 1.43389341 1.43275805 1.43575154 1.42442921 1.36882518 1.42317886 1.45501276 1.42392380 1.41910816 1.44620993 1.43767770 1.45232235 1.39342518 1.41561163 1.40181160 1.43353942 1.38832814 1.36048813 1.41100967 1.43499848 1.42373208 1.41953810 1.40888670 1.44436707 1.41171225 1.40117429 1.41828855 1.38801644 1.45183976 1.44102655 1.38539485 1.46891208 1.35482773 1.44383818 1.42382760 1.40997884 1.40980905 1.37406790 1.41452100 1.37875014 1.38479464 1.40292052 1.38719794 24 1.08793476 1.08731238 1.08740603 1.08361137 1.08415663 1.08468189 1.08786147 1.08728378 1.08361935 1.08792159 1.08524152 1.08813280 1.08831702 1.08553870 1.08739539 1.08740260 1.08661057 1.08749679 1.08437528 1.08661077 1.08764815 1.08656811 1.08666984 1.08490496
xkmEqlU 0.00000000 -1844.07663459 -68.7391797146 48 24 24 1.90951749 1.90993108 1.93429419 1.99163819 2.01520309 2.37570980 2.39305088 2.41595462 2.41826706 2.42066319 2.42411689 2.42493229 2.43687479 2.43690606 2.44230330 2.44380496 2.44901581 2.45990419 2.48060592 2.48074513 2.48162430 2.48619944 2.49514883 2.50309393 60 1.43660081 1.45330206 1.40960255 1.43291638 1.42714248 1.44539131 1.41383600 1.42546528 1.38340157 1.37166259 1.47294230 1.45040476 1.47363705 1.37517974 1.43835101 1.41603442 1.41120297 1.41094828 1.42220003 1.42935465 1.43383581 1.43215644 1.42253468 1.36874715 1.41975228 1.45651081 1.42532613 1.42426999 1.40569805 1.42659105 1.45108535 1.39289669 1.41734759 1.40027670 1.42741632 1.40786632 1.36415186 1.39122009 1.39404360 1.38466855 1.38452110 1.39926191 1.40955948 1.44391535 1.41139397 1.40232378 1.41753801 1.38838343 1.45139240 1.44092293 1.38600608 1.46860015 1.35497268 1.44355400 1.42413845 1.41002204 1.40989368 1.38475626 1.40294013 1.38718437 24 1.08394665 1.08318431 1.08403991 1.08399935 1.08786792 1.08723899 1.08327869 1.08660758 1.08714301 1.08724381 1.08347837 1.08348601 1.08646328 1.08646299 1.08516054 1.08807615 1.08825981 1.08547227 1.08732425 1.08734552 1.08760020 1.08648918 1.08660829 1.08484547
xkmLVlw 0.00000000 -1844.08431439 -68.8814383115 48 24 24 1.91756064 1.92529584 1.93305720 1.94108601 1.94413329 1.98641543 2.38768721 2.38824612 2.41852340 2.42425242 2.42840378 2.43117833 2.43234264 2.43476074 2.43667548 2.43918048 2.43925097 2.44042953 2.46268205 2.48053641 2.48091102 2.48369107 2.49517865 2.49529642 60 1.45027215 1.41726333 1.42296981 1.40936567 1.43452954 1.46142304 1.41850109 1.44360692 1.38449163 1.43615035 1.41983102 1.43852943 1.43796035 1.40486353 1.41950724 1.43409428 1.38856317 1.43068590 1.47207960 1.39184661 1.43690813 1.38322925 1.42506105 1.42009538 1.44375368 1.36852041 1.40756051 1.37424177 1.43491808 1.44315640 1.35918246 1.41391364 1.41850929 1.45796360 1.43163701 1.41323753 1.43595988 1.40823247 1.40939377 1.38956906 1.44211781 1.44024687 1.39400612 1.46585862 1.42659832 1.41630815 1.42861879 1.41521247 1.36322400 1.35534453 1.44195151 1.42546069 1.41083212 1.41147482 1.40831407 1.38251830 1.37943900 1.38610084 1.38378425 1.40389544 24 1.08774374 1.08306662 1.08321433 1.08654740 1.08377702 1.08693989 1.08347971 1.08714946 1.08035347 1.08397603 1.08816525 1.08140120 1.08733153 1.08325426 1.08727135 1.08736508 1.08663338 1.08647660 1.08754762 1.08419375 1.08476560 1.08759697 1.08646334 1.08661954
xknAog4 0.00000000 -1844.08424597 -68.8233636111 48 24 24 1.90066103 1.90693361 1.92075053 1.97151179 2.01498073 2.37541151 2.39394292 2.41658981 2.41755048 2.42109303 2.43423569 2.43467515 2.44093496 2.44220521 2.44422148 2.45160496 2.46016709 2.46373848 2.47752281 2.47962695 2.48064090 2.49073544 2.49510291 2.50234033 60 1.42372860 1.44506574 1.42320551 1.45186481 1.42452597 1.43285830 1.41636635 1.45426098 1.42039003 1.47361035 1.37298495 1.38000730 1.42317801 1.42397224 1.42899254 1.42941957 1.42093254 1.41098462 1.38944472 1.43895729 1.40459701 1.46363980 1.41977457 1.41392066 1.46106789 1.41474259 1.41339349 1.35929292 1.43878370 1.40113455 1.37180525 1.41203444 1.45975578 1.39852365 1.38884636 1.44258242 1.39069717 1.42445616 1.39519667 1.38249084 1.40189845 1.38221910 1.41201733 1.44197079 1.41032002 1.40618569 1.41510653 1.38948317 1.44962570 1.44087139 1.38776815 1.46776922 1.35511980 1.44304091 1.42429879 1.41029784 1.41025981 1.38686817 1.38446728 1.40326881 24 1.08458705 1.08360629 1.08728267 1.08740091 1.08280966 1.08369046 1.08723413 1.08724405 1.08664499 1.08444122 1.08321329 1.08647617 1.08647854 1.08317929 1.08499605 1.08815964 1.08824413 1.08547890 1.08731018 1.08735049 1.08484075 1.08759474 1.08648483 1.08660797
xkoKvHU 0.00000000 -1844.07871212 -68.7764124077 48 24 24 1.90118382 1.91296240 1.94597142 1.99221343 2.01513305 2.40067304 2.41517624 2.41576635 2.41897735 2.42005414 2.42597381 2.43280285 2.43366470 2.43579181 2.44249682 2.44258474 2.44338179 2.44370327 2.44786745 2.45978773 2.48093301 2.48814332 2.49488413 2.50229029 60 1.42889245 1.44386428 1.41393027 1.42550774 1.42680011 1.45373590 1.41791673 1.37363356 1.47069220 1.42633098 1.38458865 1.45325717 1.45326287 1.39476178 1.42881485 1.41659810 1.40157471 1.40794469 1.44458516 1.41217278 1.40109251 1.41809845 1.38769798 1.45197691 1.44111013 1.38545268 1.46876596 1.35477221 1.44374173 1.42398412 1.40983852 1.40990904 1.44898570 1.43204356 1.43741472 1.41022329 1.42851546 1.42946075 1.39689930 1.42671398 1.46090680 1.36482748 1.42212828 1.41109141 1.39840304 1.42655533 1.39502335 1.46445213 1.36582159 1.42114275 1.41301067 1.41495627 1.38473653 1.38716020 1.40285901 1.38025642 1.40044876 1.38280996 1.40151712 1.38246771 24 1.08461342 1.08783503 1.08508860 1.08806048 1.08822646 1.08543753 1.08734054 1.08730423 1.08274549 1.08712017 1.08377823 1.08402135 1.08728691 1.08759129 1.08482472 1.08659376 1.08647547 1.08703981 1.08649528 1.08387099 1.08340303 1.08644356 1.08648529 1.08303950
xkoLviS 0.00000000 -1844.07903144 -68.7768574190 48 24 24 1.91085885 1.93779236 1.96744080 1.97413961 2.01520341 2.37083561 2.38135538 2.40330675 2.41514637 2.42003319 2.42786877 2.43324430 2.43744761 2.44107253 2.44245518 2.44251332 2.44810859 2.44881706 2.45971322 2.48004228 2.48093915 2.48787135 2.49486196 2.49545862 60 1.43396178 1.44823676 1.41672925 1.42076066 1.42965486 1.45305629 1.41950263 1.40779809 1.43481856 1.46271730 1.42658157 1.38042300 1.45142812 1.44661463 1.39561358 1.42961390 1.41913520 1.39981819 1.40769523 1.44412868 1.41266969 1.40194787 1.41756139 1.38744018 1.45186216 1.44139012 1.38565979 1.46864178 1.35463414 1.44378957 1.42396799 1.40988388 1.40989076 1.44874588 1.43776739 1.47264030 1.37496962 1.42840344 1.39601186 1.42970304 1.39618285 1.42601347 1.39547607 1.45862506 1.36265016 1.42182285 1.41289940 1.42404032 1.41636143 1.42198053 1.41106519 1.36487272 1.38473331 1.38712910 1.40287398 1.40130747 1.37990718 1.38431232 1.40747726 1.37997277 24 1.08379593 1.08480042 1.08813474 1.08821000 1.08544236 1.08734603 1.08729419 1.08442057 1.08359097 1.08716915 1.08450290 1.08713423 1.08301498 1.08758718 1.08482338 1.08659280 1.08647099 1.08379585 1.08651689 1.08703637 1.08435764 1.08652720 1.08647739 1.08751619
xkpDzh2 0.00000000 -1844.07827084 -68.7726385131 48 24 24 1.90368867 1.91583463 1.93233829 1.98849662 2.01520781 2.39395100 2.41530599 2.41827698 2.42020943 2.42520050 2.43150121 2.43367989 2.43548598 2.44112975 2.44243226 2.44279157 2.44352883 2.44627996 2.44730917 2.45957771 2.46610892 2.48088134 2.49514624 2.50213076 60 1.41828149 1.44915940 1.42426100 1.44018067 1.43345645 1.44678524 1.40921365 1.42796776 1.42645826 1.47238668 1.39913174 1.37482316 1.42941461 1.44477483 1.41441337 1.43468723 1.42589395 1.38622751 1.39390084 1.42896640 1.40009834 1.42424098 1.36331016 1.42969007 1.45854292 1.36414075 1.43118492 1.45083026 1.42208878 1.41585282 1.46293948 1.41360083 1.40646633 1.45369104 1.39639397 1.41487014 1.40289415 1.38517344 1.39130194 1.38189969 1.40222705 1.38249218 1.40661808 1.44526241 1.41317351 1.39989202 1.41904505 1.38695162 1.45292200 1.44138883 1.38467332 1.46916692 1.35463241 1.44412387 1.42394640 1.40962838 1.40973556 1.38502404 1.38743176 1.40266461 24 1.08442224 1.08782518 1.08711433 1.08274771 1.08400380 1.08721580 1.08785773 1.08298399 1.08649355 1.08346491 1.08308597 1.08651462 1.08646584 1.08341984 1.08505932 1.08807826 1.08824846 1.08548817 1.08734835 1.08732033 1.08760088 1.08485753 1.08660527 1.08648527
xkpEA6C 0.00000000 -1844.08255560 -68.8040256280 48 24 24 1.92026710 1.92267682 1.96396310 1.96764931 2.01501868 2.37187680 2.38202339 2.41584792 2.42056128 2.43143313 2.43298885 2.43347213 2.43825780 2.43918224 2.44235771 2.44260267 2.44467130 2.44515432 2.44949871 2.45978323 2.47730378 2.48079229 2.49511026 2.49618721 60 1.42318763 1.41976432 1.44879871 1.43281658 1.43644859 1.39743104 1.42613492 1.39318689 1.43411383 1.42979186 1.43866335 1.42455475 1.46970900 1.40329529 1.42516305 1.43886059 1.42119185 1.38359254 1.47173697 1.40162582 1.44867546 1.37650118 1.41590738 1.42971063 1.45284698 1.36218311 1.38910940 1.38746816 1.35938460 1.43449935 1.44017982 1.42150939 1.44541872 1.39812270 1.39504921 1.41291652 1.42956295 1.42153318 1.42235401 1.40324881 1.44348070 1.41693331 1.40846702 1.41251230 1.37452170 1.37810658 1.41442850 1.38612733 1.45144987 1.46848204 1.38771928 1.44145541 1.42406360 1.40994101 1.44373765 1.40995237 1.35469728 1.40292960 1.38716827 1.38479228 24 1.08778834 1.08356497 1.08711654 1.08648037 1.08326063 1.08319863 1.08716470 1.08350409 1.08415294 1.08420160 1.08817386 1.08479941 1.08754036 1.08405257 1.08661006 1.08648722 1.08549500 1.08823612 1.08735545 1.08730912 1.08660887 1.08648266 1.08759914 1.08485290
xkpP0Zk 0.00000000 -1844.07970937 -68.7065262394 48 24 24 1.95720401 1.98072425 1.99127195 2.01525243 2.38290528 2.39617322 2.41498418 2.41785460 2.41994206 2.43103151 2.43528944 2.43624585 2.44110146 2.44251926 2.44348810 2.44594124 2.44757046 2.45974487 2.46555362 2.46879587 2.47834851 2.48096624 2.49487631 2.49547028 60 1.42915931 1.44515103 1.41363630 1.42351251 1.43400744 1.45214751 1.41503510 1.37363916 1.47640214 1.42734262 1.38529397 1.45199079 1.45347600 1.39548671 1.43055067 1.41597545 1.40207614 1.40735857 1.44487943 1.41255109 1.40061738 1.41840756 1.38740554 1.45228747 1.44121964 1.38518506 1.46889215 1.35469739 1.44386828 1.42394508 1.40978824 1.40985354 1.44041803 1.43334597 1.43106057 1.41611198 1.44503910 1.42349710 1.37835007 1.41714328 1.43232960 1.36966307 1.42322660 1.44868137 1.39662156 1.42823773 1.39865544 1.43365545 1.36495138 1.36051769 1.38479662 1.38721755 1.40280035 1.42641813 1.41692250 1.41918578 1.41926080 1.38133494 1.41071676 1.37738048 24 1.08490445 1.08783354 1.08505738 1.08806215 1.08822067 1.08543944 1.08734170 1.08730266 1.08731268 1.08369025 1.08785311 1.08402776 1.08722573 1.08711471 1.08728356 1.08759061 1.08482591 1.08659289 1.08647480 1.08492998 1.08425344 1.08657225 1.08646932 1.08751068
xkrL4e0 0.00000001 -1844.08766650 -68.8422648376 48 24 24 1.91629509 1.91799060 1.96875739 1.97312643 2.01531417 2.37013349 2.37998796 2.41567819 2.42039767 2.43168641 2.43176494 2.43422866 2.43532534 2.43702510 2.44237154 2.44345816 2.44997015 2.45509456 2.45544587 2.45996612 2.47741536 2.48085570 2.49485758 2.49601509 60 1.46756638 1.45051728 1.37686684 1.41249090 1.41756786 1.44844857 1.43228255 1.43430394 1.41083350 1.43226794 1.42349291 1.41830198 1.42238888 1.44513978 1.39761463 1.45612447 1.42352190 1.39305037 1.40398367 1.44290725 1.41633028 1.40983373 1.41142681 1.38672702 1.45068836 1.46818193 1.38847578 1.44110624 1.42412331 1.44337573 1.41011158 1.41010240 1.35486798 1.43395607 1.42307280 1.44152801 1.42297980 1.46607507 1.38301394 1.42045831 1.44417824 1.42796343 1.42824869 1.41942323 1.41502357 1.42150390 1.37940530 1.41297110 1.37544270 1.37242790 1.41184148 1.42195145 1.36469506 1.36999774 1.41472261 1.41855098 1.36731403 1.40309068 1.38453813 1.38694441 24 1.08398047 1.08814447 1.08489352 1.08544222 1.08821954 1.08729709 1.08734637 1.08403899 1.08414823 1.08657969 1.08649106 1.08751982 1.08316285 1.08719195 1.08723896 1.08357300 1.08310207 1.08717184 1.08718883 1.08363771 1.08647512 1.08659708 1.08481619 1.08758820
xkrruHg 0.00000000 -1844.08659183 -68.8441937023 48 24 24 1.92758734 1.94261416 1.94573181 1.97877985 2.01502248 2.37120738 2.39051781 2.39304590 2.41646550 2.42094850 2.43628169 2.43754079 2.44033768 2.44191339 2.44225042 2.44542934 2.44989156 2.45352337 2.46008016 2.47073482 2.48068477 2.48443654 2.49509335 2.50190674 60 1.42282641 1.44406457 1.42525851 1.43775529 1.42001183 1.42807917 1.41999764 1.45274462 1.41856789 1.47749012 1.37331701 1.37725003 1.43091863 1.42814543 1.42788035 1.43757184 1.41859183 1.41176589 1.38551711 1.47047764 1.40882764 1.43041096 1.36301996 1.42883710 1.41589160 1.42000147 1.46846705 1.41157262 1.41193361 1.39830935 1.37105126 1.42089665 1.45804970 1.40058051 1.38132577 1.44495893 1.39159253 1.42542752 1.39593405 1.40034203 1.38408872 1.38411173 1.41109402 1.44220069 1.41084437 1.40558614 1.41552732 1.38905323 1.45004634 1.44103147 1.38738473 1.46794591 1.35500924 1.44321016 1.42423740 1.41021745 1.41018716 1.38693927 1.38454153 1.40318814 24 1.08473279 1.08419364 1.08722302 1.08723083 1.08726047 1.08382056 1.08358079 1.08708176 1.08655808 1.08475677 1.08648373 1.08649138 1.08364910 1.08377185 1.08505003 1.08816950 1.08823634 1.08548417 1.08730786 1.08735290 1.08484313 1.08759616 1.08648359 1.08660887
xks2vAO 0.00000000 -1844.08182567 -68.7178899509 48 24 24 1.95356021 1.97531675 1.99424974 2.01397840 2.37236287 2.40401771 2.41636938 2.42071091 2.42596452 2.43023254 2.43526472 2.43731681 2.43805787 2.44284622 2.44498649 2.44669420 2.45031537 2.46081128 2.46452657 2.46959432 2.47582229 2.48094886 2.49469630 2.49613720 60 1.41705199 1.44980907 1.42319377 1.44107056 1.43059083 1.42842351 1.41876556 1.45397002 1.41949050 1.47711356 1.37300829 1.37486449 1.42874413 1.43759601 1.41919134 1.43417212 1.42630123 1.39124003 1.39370707 1.43157179 1.40125624 1.43376766 1.36041160 1.43228404 1.41426197 1.36233815 1.43514799 1.43899730 1.37201828 1.41940727 1.45919399 1.43795270 1.42201981 1.40835142 1.42537071 1.44473184 1.39096493 1.42550318 1.39554627 1.41167958 1.44186566 1.41051351 1.40595673 1.41529052 1.38929454 1.44969263 1.44101550 1.38755706 1.46788969 1.37703881 1.41647626 1.37277739 1.35498130 1.44322840 1.42403956 1.41030645 1.41026207 1.38681377 1.38444756 1.40331595 24 1.08499458 1.08793885 1.08720107 1.08732336 1.08403398 1.08735343 1.08731592 1.08384760 1.08801010 1.08493540 1.08510523 1.08822742 1.08828999 1.08554582 1.08662846 1.08440160 1.08750755 1.08660630 1.08737567 1.08740714 1.08489659 1.08764154 1.08655875 1.08666938
xkuYdxA 0.00000000 -1844.08462550 -68.8161674460 48 24 24 1.90358414 1.90888690 1.92113529 1.97218521 2.01458301 2.40388330 2.40460078 2.41896332 2.42105258 2.42285548 2.42692063 2.43516922 2.44052966 2.44196024 2.44293645 2.45354466 2.45515254 2.46019092 2.46438554 2.47720514 2.48062388 2.48801242 2.49513252 2.49606503 60 1.42788187 1.43732612 1.42295167 1.45042351 1.41825051 1.43687006 1.40974237 1.42976966 1.43008564 1.47105204 1.39664103 1.38473975 1.42489910 1.41824146 1.44209458 1.43138180 1.41499430 1.44992693 1.38715047 1.44128779 1.40709345 1.46558166 1.44583540 1.39053307 1.46217022 1.39187788 1.42584582 1.35566785 1.44163233 1.38232722 1.36518232 1.42186492 1.41115319 1.41720551 1.43281824 1.41746598 1.42100315 1.38004103 1.40088847 1.41002500 1.43573465 1.41301608 1.40953065 1.41014598 1.38918468 1.44895190 1.46713914 1.38968501 1.44118132 1.42441775 1.41052757 1.44285115 1.41038430 1.35501340 1.37617271 1.38043313 1.41203088 1.40343252 1.38667803 1.38433911 24 1.08084827 1.08385395 1.08720600 1.08733887 1.08288457 1.08712113 1.08798096 1.08704698 1.08650121 1.08380064 1.08417399 1.08389620 1.08557092 1.08821970 1.08736707 1.08729399 1.08746469 1.08449571 1.08655436 1.08651730 1.08661708 1.08647979 1.08759921 1.08484031
xkuaDVY 0.00000001 -1844.08229048 -68.8013679678 48 24 24 1.89501700 1.90720839 1.94262811 1.99683012 2.01465326 2.40508822 2.40906934 2.41549600 2.41931348 2.42132329 2.42635306 2.42721879 2.43186433 2.43520835 2.44188896 2.44203304 2.44276445 2.45360628 2.46038296 2.47582853 2.48055211 2.48846651 2.49511778 2.49641197 60 1.41858952 1.45193034 1.42670526 1.45425169 1.42853341 1.43725555 1.40837422 1.42888926 1.43019396 1.47123562 1.39618772 1.37404148 1.42830291 1.43644590 1.41959208 1.42542870 1.42612094 1.38967374 1.39694824 1.42903442 1.39558036 1.46959850 1.44466752 1.38862005 1.46473785 1.39050825 1.42600435 1.36385963 1.43249192 1.44108789 1.36494586 1.42128579 1.41134408 1.43708721 1.42095131 1.40996288 1.42443140 1.37981606 1.40095834 1.41160028 1.43480081 1.41191922 1.41099474 1.40915575 1.39013546 1.44804228 1.46670336 1.39055500 1.44092385 1.42455451 1.41071963 1.44249604 1.41055417 1.35521498 1.37790230 1.41543279 1.37360318 1.40361560 1.38651382 1.38417471 24 1.08464695 1.08385736 1.08398652 1.08735636 1.08272759 1.08711022 1.08796676 1.08705194 1.08648785 1.08387511 1.08423316 1.08377398 1.08556194 1.08822037 1.08736469 1.08729182 1.08656594 1.08439175 1.08744989 1.08653367 1.08661671 1.08647854 1.08759684 1.08483082
xkuaG0O 0.00000000 -1844.08288778 -68.8040012516 48 24 24 1.91302653 1.93340112 1.94507549 1.97089772 1.98697202 2.37287698 2.38613915 2.40348591 2.41898273 2.42822714 2.43103930 2.43162105 2.43784094 2.43908334 2.44060479 2.44730670 2.46289541 2.47043101 2.47171835 2.48043856 2.48813457 2.49211874 2.49486533 2.49529578 60 1.45279017 1.42270125 1.41797102 1.40753595 1.43522630 1.46259937 1.42697038 1.44420687 1.38294810 1.43372690 1.42057296 1.42747448 1.43553746 1.39312896 1.46578485 1.45386963 1.39756059 1.42615530 1.47272491 1.37218084 1.42824075 1.39636610 1.42962113 1.42232283 1.41095460 1.36464618 1.42746926 1.43747691 1.39669552 1.39162218 1.43060054 1.44631248 1.36234024 1.40107640 1.38011978 1.41554173 1.43479440 1.40702938 1.40752329 1.39077128 1.44085029 1.43990423 1.39543733 1.46511475 1.40367152 1.43816621 1.42627468 1.40939645 1.42497559 1.35563778 1.44145075 1.42568191 1.41106074 1.41176091 1.37285752 1.42221947 1.37359830 1.38586204 1.38356299 1.40416384 24 1.08453720 1.08714204 1.08298027 1.08444798 1.08353233 1.08721038 1.08379599 1.08651108 1.08704534 1.08383127 1.08816703 1.08149353 1.08820655 1.08524592 1.08726734 1.08736447 1.08663339 1.08748237 1.08762177 1.08656957 1.08476216 1.08759461 1.08646167 1.08662117
xl1usn2 0.00000006 -1844.08378956 -68.8148638461 48 24 24 1.92008690 1.92076357 1.94008129 1.96328380 1.98653142 2.37460522 2.38766626 2.41898700 2.43008247 2.43208785 2.43298808 2.43458646 2.43766698 2.43859727 2.43902638 2.44485395 2.44493942 2.46302802 2.46878896 2.47049017 2.48041913 2.49145255 2.49303618 2.49529898 60 1.42105456 1.42203632 1.44921857 1.43392884 1.43798741 1.39449938 1.42807518 1.39593765 1.43346711 1.42704495 1.43732608 1.42476542 1.47137646 1.40213141 1.42454839 1.44654227 1.41675180 1.37770066 1.47049812 1.40277232 1.44365574 1.38017359 1.41925934 1.43249708 1.44651445 1.36044578 1.38793033 1.38854618 1.36139871 1.43087768 1.45034161 1.41655446 1.43389138 1.40609912 1.40765930 1.42016605 1.44125535 1.39980727 1.40203783 1.39129217 1.44044443 1.43969070 1.39560877 1.46521166 1.39813840 1.40281531 1.44216522 1.42881193 1.42947080 1.35575123 1.44128954 1.42568542 1.41117416 1.41176555 1.37020905 1.37071384 1.42589627 1.38346944 1.40422028 1.38582426 24 1.08777926 1.08345115 1.08713652 1.08647180 1.08319358 1.08322254 1.08712438 1.08353754 1.08410831 1.08413506 1.08817835 1.08140911 1.08821825 1.08487213 1.08727440 1.08736396 1.08748234 1.08759966 1.08658874 1.08662353 1.08759444 1.08646540 1.08662106 1.08475080
xl4YaTg 0.00000003 -1844.08945975 -68.8710273087 48 24 24 1.92262886 1.93716139 1.94869240 1.98299059 2.01453129 2.38198961 2.38429266 2.39586293 2.40672495 2.41983175 2.42160063 2.43449094 2.43633953 2.44184091 2.44212412 2.45402265 2.46023387 2.46064040 2.47146619 2.47787696 2.48047703 2.48514572 2.49508573 2.49566766 60 1.42476273 1.44371558 1.42451346 1.43534073 1.41940014 1.43098383 1.41840256 1.44335131 1.42235945 1.47714651 1.37874250 1.37707040 1.43318314 1.42804280 1.42815277 1.43841974 1.41781527 1.41320761 1.38339796 1.47473260 1.41058803 1.42800432 1.36494826 1.42659539 1.41982911 1.44528533 1.47237025 1.38643060 1.38712311 1.39637167 1.36804582 1.42567116 1.44674519 1.40182138 1.37956027 1.42704121 1.41789944 1.41874539 1.41987524 1.43415189 1.41327788 1.40767620 1.41329405 1.41107125 1.38058209 1.41154811 1.37685426 1.44699166 1.39166912 1.44055419 1.39099869 1.46641071 1.44209803 1.35546861 1.42465527 1.41077021 1.41088053 1.38397912 1.40380330 1.38635336 24 1.08467988 1.08428289 1.08722782 1.08724735 1.08731194 1.08375533 1.08363700 1.08705687 1.08652168 1.08481630 1.08450645 1.08455092 1.08429534 1.08659162 1.08648990 1.08754122 1.08554512 1.08821232 1.08736034 1.08729121 1.08759296 1.08648114 1.08661516 1.08482057
xl5GR04 0.00000001 -1844.06964536 -68.6209405683 48 24 24 1.92621205 1.93003795 1.98726522 2.01465776 2.40841359 2.41922946 2.41992180 2.42176111 2.42224939 2.42390894 2.42530126 2.43200679 2.44175479 2.44229329 2.45027818 2.45273933 2.45915814 2.46068415 2.47415255 2.47942117 2.48043507 2.48142806 2.49509691 2.49751668 60 1.42063413 1.44311707 1.42419148 1.41675255 1.44013243 1.44181546 1.42525325 1.38441060 1.43563511 1.41786294 1.39741398 1.42063247 1.44292544 1.43586796 1.45100445 1.40063650 1.42329062 1.37505180 1.47649636 1.42627936 1.38847794 1.41543630 1.44493429 1.40008125 1.42303413 1.44562529 1.47523431 1.38582970 1.38612564 1.38926143 1.44020372 1.43167703 1.36009650 1.41097612 1.37155788 1.40053881 1.44332362 1.42949684 1.42547402 1.43370006 1.41399244 1.40716026 1.41389958 1.41047748 1.44655537 1.39216427 1.44038763 1.39151116 1.46613472 1.44189049 1.35559696 1.42473908 1.41085190 1.41097434 1.36971970 1.42037225 1.37437413 1.38389640 1.40390137 1.38626667 24 1.08784563 1.08772136 1.08442686 1.08785990 1.08392115 1.08728114 1.08359519 1.08693831 1.08654767 1.08786856 1.08462202 1.08450940 1.08553591 1.08821004 1.08735956 1.08728547 1.08742021 1.08652414 1.08656634 1.08422384 1.08759109 1.08647859 1.08661382 1.08481859
xl5I0YS 0.00000023 -1844.07875709 -68.6785286538 48 24 24 1.92955766 1.93240161 1.99995494 2.01466056 2.38935313 2.40870466 2.41963688 2.41985215 2.42169684 2.42675080 2.43940331 2.44174382 2.44180629 2.44525708 2.45822553 2.45901637 2.45999006 2.46067243 2.46679593 2.47861654 2.48044294 2.48224020 2.49508084 2.49571059 60 1.42172529 1.44168180 1.42027185 1.41850030 1.42824744 1.44927218 1.41456564 1.37640416 1.44486394 1.42736666 1.38995349 1.42648706 1.43869868 1.43203592 1.44612240 1.40832452 1.41923386 1.37925543 1.47590284 1.42190080 1.40184473 1.40037418 1.43377643 1.46006182 1.44579103 1.44613399 1.47494946 1.38603072 1.38631506 1.39238813 1.44639717 1.37651504 1.35395833 1.40710412 1.37499536 1.42858422 1.41280401 1.42506043 1.41708860 1.43383001 1.41380794 1.40733829 1.41372131 1.41065563 1.44669661 1.39198539 1.44045398 1.39134008 1.46623101 1.44196472 1.35554395 1.42470629 1.41082292 1.41094062 1.38410057 1.40777898 1.37975601 1.38392406 1.40386610 1.38629426 24 1.08798014 1.08779153 1.08453084 1.08501546 1.08732917 1.08727201 1.08360795 1.08696670 1.08655965 1.08801717 1.08464793 1.08450711 1.08553976 1.08820828 1.08735961 1.08728598 1.08463818 1.08654106 1.08651194 1.08747970 1.08759082 1.08647733 1.08661496 1.08482092
xl5geo4 0.00000000 -1844.07898497 -68.7755960966 48 24 24 1.91850726 1.93620317 1.95213220 1.96303176 1.98775727 2.37507585 2.39237896 2.39308937 2.42018828 2.43146767 2.43393016 2.43397641 2.43424430 2.43572964 2.43879721 2.44226822 2.46364918 2.46848941 2.47016364 2.48016650 2.48411090 2.49074142 2.49325570 2.49525685 60 1.45356755 1.41716818 1.42266783 1.41248240 1.43229363 1.46412491 1.41402176 1.44556399 1.38124406 1.43718974 1.41648611 1.43885143 1.43853035 1.40356420 1.42014037 1.43388306 1.38907295 1.42996415 1.47242825 1.39110087 1.45078541 1.37521768 1.42328706 1.41375368 1.45501224 1.37141499 1.40806042 1.37358196 1.43358042 1.44753940 1.35960257 1.42178472 1.43022784 1.40257211 1.40258327 1.41741540 1.44263811 1.40388277 1.40134088 1.39660480 1.44324446 1.43032045 1.40143503 1.42952235 1.39475932 1.43721213 1.43863202 1.39966272 1.46318328 1.36958309 1.42676416 1.37014173 1.35661414 1.43987932 1.42630525 1.41180155 1.41256692 1.38286419 1.40495146 1.38517143 24 1.08772436 1.08366064 1.08312458 1.08653139 1.08378166 1.08693896 1.08352801 1.08712721 1.08451904 1.08394383 1.08821134 1.08483503 1.08816355 1.08166187 1.08747530 1.08662267 1.08658540 1.08759388 1.08726363 1.08736377 1.08759032 1.08646225 1.08662809 1.08472647
